0107564a-165b-4c30-8e9c-7411e4ce2f81,BPMN,Get Delays,medium,26.49583,"delay,line,lineID,stops","delay,line,lineID,stops",true,4,4,0,19.796354,"delay,line,lineID,stops","delay,line,lineID,stops",true,4,4,0,4.119664,delay,delay,true,1,1,0,32.818027,"a6,a8,a9","a6,a8,a9",true,3,3,0,21.601468,I cant be sure,true,CPEE,Create Program,medium,139.872104,"","program,program_params,program_patterns,program_url",false,0,4,0,0.471163,"","program_params,program_patterns,program_url",false,0,3,0,0.405355,"",program,false,0,1,0,1.133862,"","a1,a2",false,0,2,0,0.989791,"",false,Get Delays,Create Program,medium,2.190479
017e2eb5-f076-4560-926c-2b59eed9b68f,BPMN,Confirm Coffee Preferences,simple,18.19818,"items,order","items,order",true,2,2,0,16.633438,"items,order",order,false,1,1,1,13.622075,order,"items,order",false,1,2,0,28.204778,"a1,a4,a7","a1,a4,a7",true,3,3,0,16.034109,No,false,CPEE,Get Sun Data,simple,89.795557,"sunrise,sunset","date,sunrise,sunset",false,2,3,0,14.684785,"sunrise,sunset",date,false,0,1,2,2.842104,sunset,"sunrise,sunset",false,1,2,0,2.435801,"a1,a2,a6","a2,a5,a6",false,2,3,1,1.311049,Yes,true,Confirm Coffee Preferences,Get Sun Data,simple,11.111347,2,0,""
01f4a341-ea28-4399-a454-e817e931ace5,BPMN,Get Sun Data,simple,48.830044,"sunrise,sunset","date,sunrise,sunset",false,2,3,0,21.877845,date,date,true,1,1,0,11.49739,sunrise,"sunrise,sunset",false,1,2,0,45.298577,"a2,a5,a6","a2,a5,a6",true,3,3,0,103.603598,Yes,false,CPEE,Confirm Coffee Preferences,simple,27.210217,"","items,order",false,0,2,0,0.603523,"",order,false,0,1,0,0.538801,"","items,order",false,0,2,0,0.53049,"","a1,a4,a7",false,0,3,0,1.407071,"",false,Get Sun Data,Confirm Coffee Preferences,simple,15.486164
0261cc33-3de0-4c57-9d3d-7e0a0291aee7,BPMN,"Next QR, Order Item, and Tray",complex,65.057706,"count,current_tray,from,initial,order_id,order_item,order_list,qr,tray_positions,trays","count,current_tray,from,initial,order_id,order_item,order_list,qr,tray_positions,trays",true,10,10,0,76.415312,"count,from,initial,order_id,order_list,qr,tray_positions,trays","count,from,initial,order_id,order_list,qr,tray_positions,trays",true,8,8,0,18.695631,"count,initial,order_item","count,current_tray,initial,order_item",false,3,4,0,22.962657,"a12,a13,a8","a12,a13,a8",true,3,3,0,11.403865,Yes,false,CPEE,Stakeholders,complex,52.663068,"applications,counter,cur_app,idea_description,stakeholders,stakes,users","counter,cur_app,idea_description,stakeholders,stakes,users",false,6,6,1,44.164664,"counter,cur_app,idea_description,users","counter,cur_app,idea_description,users",true,4,4,0,16.75147,"counter,stakeholders,stakes,users","counter,stakeholders,stakes,users",true,4,4,0,39.795049,"a10,a12,a14,a16,a18,a2,a3,a4,a6,a7,a8","a10,a12,a14,a16,a18,a2,a3,a4,a6,a7,a8",true,11,11,0,14.000165,Yes,false,"Next QR, Order Item, and Tray",Stakeholders,complex,7.25661,1,1,""
034b22f4-ef21-405b-9772-5d5b7027bb0d,BPMN,Get Sun Data,simple,78.290149,"date,sunrise,sunset","date,sunrise,sunset",true,3,3,0,121.18928,date,date,true,1,1,0,6.985788,"sunrise,sunset","sunrise,sunset",true,2,2,0,48.513785,"a2,a3,a5,a6","a2,a5,a6",false,3,3,1,47.606165,Yes,false,CPEE,Confirm Coffee Preferences,simple,111.011072,"items,order","items,order",true,2,2,0,18.17526,order,order,true,1,1,0,30.289332,"items,order","items,order",true,2,2,0,41.362083,"a1,a4,a7","a1,a4,a7",true,3,3,0,72.954892,Yes,false,Get Sun Data,Confirm Coffee Preferences,simple,96.027494,0,0,""
03602acd-0972-42c8-ba6b-a5c6ec326821,BPMN,Stakeholders,complex,74.309061,"counter,cur_app,idea_description,stakeholders,stakes,users","counter,cur_app,idea_description,stakeholders,stakes,users",true,6,6,0,29.047396,"counter,idea_description,users","counter,cur_app,idea_description,users",false,3,4,0,80.637097,"counter,stakeholders,stakes,users","counter,stakeholders,stakes,users",true,4,4,0,119.850578,"a10,a14,a16,a18,a2,a3,a4,a6,a7,a8","a10,a12,a14,a16,a18,a2,a3,a4,a6,a7,a8",false,10,11,0,8.685124,Yes,false,CPEE,"Next QR, Order Item, and Tray",complex,16.680143,"","count,current_tray,from,initial,order_id,order_item,order_list,qr,tray_positions,trays",false,0,10,0,1.905389,"","count,from,initial,order_id,order_list,qr,tray_positions,trays",false,0,8,0,0.68331,"","count,current_tray,initial,order_item",false,0,4,0,1.538109,"","a12,a13,a8",false,0,3,0,1.193089,"",false,Stakeholders,"Next QR, Order Item, and Tray",complex,4.84267,1,1,""
03c9e98d-f65f-4415-b447-91d18e8f6765,BPMN,Get Delays,medium,41.611119,"delay,line,lineID,stops","delay,line,lineID,stops",true,4,4,0,23.1904,"delay,line,lineID,stops","delay,line,lineID,stops",true,4,4,0,6.939846,delay,delay,true,1,1,0,25.27968,"a6,a8,a9","a6,a8,a9",true,3,3,0,59.363228,I cant be sure,true,CPEE,Create Program,medium,36.876977,"program,program_params,program_patterns,program_url","program,program_params,program_patterns,program_url",true,4,4,0,10.003089,"program_params,program_patterns,program_url","program_params,program_patterns,program_url",true,3,3,0,6.311144,program,program,true,1,1,0,29.270035,"a1,a2","a1,a2",true,2,2,0,55.729473,No,true,Get Delays,Create Program,medium,18.994357,1,-1,""
03d6156c-04a7-4553-a667-201ecefad37b,BPMN,Stakeholders,complex,85.387567,"counter,cur_app,idea_description,stakeholders,stakes,users","counter,cur_app,idea_description,stakeholders,stakes,users",true,6,6,0,23.317235,"counter,cur_app,idea_description,users","counter,cur_app,idea_description,users",true,4,4,0,14.383232,"stakeholders,stakes,users","counter,stakeholders,stakes,users",false,3,4,0,124.966058,"a10,a12,a14,a16,a18,a2,a3,a4,a6,a7,a8","a10,a12,a14,a16,a18,a2,a3,a4,a6,a7,a8",true,11,11,0,58.156756,No,false,CPEE,"Next QR, Order Item, and Tray",complex,84.100559,"count,current_tray,from,initial,order_id,order_item,order_list,qr,tray_positions,trays","count,current_tray,from,initial,order_id,order_item,order_list,qr,tray_positions,trays",true,10,10,0,29.587473,"from,order_id,order_list,qr,tray_positions,trays","count,from,initial,order_id,order_list,qr,tray_positions,trays",false,6,8,0,39.970416,"count,current_tray,initial,order_item","count,current_tray,initial,order_item",true,4,4,0,14.755086,"a12,a13,a8","a12,a13,a8",true,3,3,0,12.909591,No,true,Stakeholders,"Next QR, Order Item, and Tray",complex,4.009002,-2,2,""
042ea4d3-a008-41ac-97dd-19a7f5dddedd,BPMN,Confirm Coffee Preferences,simple,30.816763,"emails,items,order","items,order",false,2,2,1,19.803598,order,order,true,1,1,0,6.380718,"items,order","items,order",true,2,2,0,20.029326,"a1,a2,a4,a6,a7","a1,a4,a7",false,3,3,2,23.394127,No,false,CPEE,Get Sun Data,simple,20.229052,"date,sunrise,sunset","date,sunrise,sunset",true,3,3,0,22.418518,"sunrise,sunset",date,false,0,1,2,7.760213,date,"sunrise,sunset",false,0,2,1,25.688841,"a1,a2,a3,a4,a5,a6,a7,a8,a9","a2,a5,a6",false,3,3,6,10.662069,Yes,true,Confirm Coffee Preferences,Get Sun Data,simple,32.77256,0,0,""
042fa867-804f-4712-a808-33c0a83be364,BPMN,Confirm Coffee Preferences,simple,54.115987,"items,order","items,order",true,2,2,0,17.465395,"emails,items,refill",order,false,0,1,3,24.712361,"items,order","items,order",true,2,2,0,29.20417,"a1,a4,a7","a1,a4,a7",true,3,3,0,33.840706,No,false,CPEE,Get Sun Data,simple,104.246904,"date,sunrise,sunset","date,sunrise,sunset",true,3,3,0,18.276466,date,date,true,1,1,0,11.92723,"sunrise,sunset","sunrise,sunset",true,2,2,0,48.012979,"a2,a3,a5,a6","a2,a5,a6",false,3,3,1,8.318705,Yes,true,Confirm Coffee Preferences,Get Sun Data,simple,28.826002,2,0,""
0442f902-150d-4932-b671-f598ed4471df,BPMN,Create Program,medium,25.683011,"program,program_params,program_patterns,program_url","program,program_params,program_patterns,program_url",true,4,4,0,9.688338,"program_params,program_patterns,program_url","program_params,program_patterns,program_url",true,3,3,0,4.43215,program,program,true,1,1,0,56.2497,"a1,a2","a1,a2",true,2,2,0,15.798803,No,false,CPEE,Get Delays,medium,18.345308,"delay,line,lineID,stops","delay,line,lineID,stops",true,4,4,0,21.597163,"line,lineID,stops","delay,line,lineID,stops",false,3,4,0,2.769705,delay,delay,true,1,1,0,30.265077,"a6,a8,a9","a6,a8,a9",true,3,3,0,13.626828,Yes,false,Create Program,Get Delays,medium,6.650006,-1,1,""
04529132-49e2-4be8-9e17-b2afda1d83b2,BPMN,Confirm Coffee Preferences,simple,21.166265,"items,order","items,order",true,2,2,0,10.468402,"items,order",order,false,1,1,1,5.674582,order,"items,order",false,1,2,0,14.380275,"a1,a4,a7","a1,a4,a7",true,3,3,0,19.96628,Yes,false,CPEE,Get Sun Data,simple,11.078657,"hour,sunrise,sunset","date,sunrise,sunset",false,2,3,1,4.728545,"sunrise,sunset",date,false,0,1,2,9.323602,date,"sunrise,sunset",false,0,2,1,9.716122,"a1,a3,a5,a7","a2,a5,a6",false,1,3,3,13.177563,No,false,Confirm Coffee Preferences,Get Sun Data,simple,31.004489,2,0,Diagramm did not load
04e6d859-86fb-457f-a504-9f1503dec788,BPMN,Stakeholders,complex,60.605883,"counter,idea_description,stakeholders,stakes,users","counter,cur_app,idea_description,stakeholders,stakes,users",false,5,6,0,22.327423,"counter,idea_description,users","counter,cur_app,idea_description,users",false,3,4,0,18.857575,"stakeholders,stakes,users","counter,stakeholders,stakes,users",false,3,4,0,93.59454,"a10,a12,a14,a16,a18,a2,a3,a4,a6,a7,a8","a10,a12,a14,a16,a18,a2,a3,a4,a6,a7,a8",true,11,11,0,10.185676,Yes,false,CPEE,"Next QR, Order Item, and Tray",complex,97.747161,"count,current_tray,from,initial,order_id,order_item,order_list,qr,tray_positions,trays","count,current_tray,from,initial,order_id,order_item,order_list,qr,tray_positions,trays",true,10,10,0,51.986605,"count,from,initial,order_id,order_list,qr,tray_positions,trays","count,from,initial,order_id,order_list,qr,tray_positions,trays",true,8,8,0,47.270447,"count,initial","count,current_tray,initial,order_item",false,2,4,0,1.515256,"","a12,a13,a8",false,0,3,0,0.981519,"",false,Stakeholders,"Next QR, Order Item, and Tray",complex,4.371718,0,0,""
05174b5e-6a0d-4027-a26a-f043ae9ab5a4,BPMN,Create Program,medium,51.223671,"program,program_params,program_patterns,program_url","program,program_params,program_patterns,program_url",true,4,4,0,20.335289,"program_params,program_patterns,program_url","program_params,program_patterns,program_url",true,3,3,0,4.848473,program,program,true,1,1,0,17.931235,"a1,a2","a1,a2",true,2,2,0,8.086924,No,false,CPEE,Get Delays,medium,81.343317,"delay,line,lineID,stops","delay,line,lineID,stops",true,4,4,0,40.433481,"line,lineID,stops","delay,line,lineID,stops",false,3,4,0,8.386873,"",delay,false,0,1,0,44.244115,a9,"a6,a8,a9",false,1,3,0,22.235637,I cant be sure,false,Create Program,Get Delays,medium,10.474041,2,1,""
05b3a0ea-68e9-4f0c-ba06-deb3838ea5b4,BPMN,"Next QR, Order Item, and Tray",complex,86.515457,"count,current_tray,from,initial,order_id,order_item,order_list,qr,tray_positions,trays","count,current_tray,from,initial,order_id,order_item,order_list,qr,tray_positions,trays",true,10,10,0,41.96647,"count,from,initial,order_id,order_list,qr,tray_positions,trays","count,from,initial,order_id,order_list,qr,tray_positions,trays",true,8,8,0,26.031767,"count,initial","count,current_tray,initial,order_item",false,2,4,0,17.366035,"a12,a13,a8","a12,a13,a8",true,3,3,0,6.88342,I cant be sure,true,CPEE,Stakeholders,complex,48.242242,"","counter,cur_app,idea_description,stakeholders,stakes,users",false,0,6,0,2.224876,"","counter,cur_app,idea_description,users",false,0,4,0,0.568318,"","counter,stakeholders,stakes,users",false,0,4,0,1.350975,"","a10,a12,a14,a16,a18,a2,a3,a4,a6,a7,a8",false,0,11,0,0.646302,"",false,"Next QR, Order Item, and Tray",Stakeholders,complex,1.242341
05be43ce-8b5d-4449-a8ed-931e6a4a92fd,BPMN,"Next QR, Order Item, and Tray",complex,48.744582,"count,from,initial,order_id,order_item,order_list,qr,tray_positions,trays","count,current_tray,from,initial,order_id,order_item,order_list,qr,tray_positions,trays",false,9,10,0,12.39327,"count,order_item","count,from,initial,order_id,order_list,qr,tray_positions,trays",false,1,8,1,19.793971,"from,initial,order_id,order_list,qr,tray_positions,trays","count,current_tray,initial,order_item",false,1,4,6,17.279235,"a12,a13,a8","a12,a13,a8",true,3,3,0,7.003902,Yes,false,CPEE,Stakeholders,complex,5.720273,"","counter,cur_app,idea_description,stakeholders,stakes,users",false,0,6,0,0.646983,"","counter,cur_app,idea_description,users",false,0,4,0,0.565398,"","counter,stakeholders,stakes,users",false,0,4,0,2.31986,"","a10,a12,a14,a16,a18,a2,a3,a4,a6,a7,a8",false,0,11,0,2.420953,Yes,false,"Next QR, Order Item, and Tray",Stakeholders,complex,3.294623,1,0,""
05ebabd3-9611-42cf-be4a-8a0ea3bf6011,BPMN,"Next QR, Order Item, and Tray",complex,71.998169,"count,current_tray,from,initial,order_id,order_item,order_list,qr,tray_positions,trays","count,current_tray,from,initial,order_id,order_item,order_list,qr,tray_positions,trays",true,10,10,0,41.07985,"from,order_id,order_list,qr,tray_positions,trays","count,from,initial,order_id,order_list,qr,tray_positions,trays",false,6,8,0,35.191469,"count,current_tray,initial,order_item","count,current_tray,initial,order_item",true,4,4,0,23.041459,"a12,a13,a8","a12,a13,a8",true,3,3,0,32.16587,Yes,false,CPEE,Stakeholders,complex,53.88848,"counter,cur_app,idea_description,stakeholders,stakes,users","counter,cur_app,idea_description,stakeholders,stakes,users",true,6,6,0,31.563119,"counter,cur_app,idea_description,users","counter,cur_app,idea_description,users",true,4,4,0,21.929879,"counter,stakeholders,stakes,users","counter,stakeholders,stakes,users",true,4,4,0,41.377167,"a10,a12,a14,a16,a18,a2,a3,a4,a6,a7,a8","a10,a12,a14,a16,a18,a2,a3,a4,a6,a7,a8",true,11,11,0,49.139776,I cant be sure,false,"Next QR, Order Item, and Tray",Stakeholders,complex,7.143852,-1,-1,""
076fd317-0638-48bd-8111-3fb2df39c131,BPMN,Create Program,medium,15.990828,"program,program_params,program_patterns,program_url","program,program_params,program_patterns,program_url",true,4,4,0,9.860478,"program_params,program_patterns,program_url","program_params,program_patterns,program_url",true,3,3,0,5.718652,program,program,true,1,1,0,14.679421,"a1,a2","a1,a2",true,2,2,0,16.100797,No,false,CPEE,Get Delays,medium,20.495565,"delay,line,lineID,stops","delay,line,lineID,stops",true,4,4,0,15.903369,"delay,line,lineID,stops","delay,line,lineID,stops",true,4,4,0,5.884284,delay,delay,true,1,1,0,16.12294,"a6,a8,a9","a6,a8,a9",true,3,3,0,9.836343,No,true,Create Program,Get Delays,medium,5.861895,1,1,""
08de56d6-e9d8-4280-9779-f5fea9727ec0,BPMN,Confirm Coffee Preferences,simple,8.865678,order,"items,order",false,1,2,0,10.916101,order,order,true,1,1,0,7.02223,"items,order","items,order",true,2,2,0,11.95172,"a6,a7","a1,a4,a7",false,1,3,1,29.234533,No,false,CPEE,Get Sun Data,simple,14.080474,"date,hour,sunrise,sunset","date,sunrise,sunset",false,3,3,1,9.473922,date,date,true,1,1,0,6.675165,"sunrise,sunset","sunrise,sunset",true,2,2,0,26.181035,"a2,a5,a6","a2,a5,a6",true,3,3,0,6.086983,Yes,true,Confirm Coffee Preferences,Get Sun Data,simple,14.595567,-1,1,""
